微博链接,时间,地址,经度,纬度,微博内容,紧急,分类,已过期或已删除,是否为有效信息,审核人,经纬度已人工矫正,勿动_机器分类_有效,,,,,,,
https://m.weibo.cn/detail/4662484297846702,Sat Jul 24 13:59:04 +0800 2021,河南省新乡市渠东街道,113.909842,35.310962,从郑州自发的救援车队🚗从早上4点开始到晚上不停的运送物资刚从危险中度过难关的郑州人民就来援助新乡今天第二批物资已在路上河南加油！新乡加油💪#河南暴雨互助##新乡# @新乡日报 @米米米娜娜娜 Selene露的微博视频 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662470323735721,Sat Jul 24 13:03:32 +0800 2021,河南省新乡市城关街道,113.79998,35.471009,河南暴雨互助 🆘🆘🆘【新乡市牧野区后河头村】一天一夜把河堤护住了，背后却杀了个回马枪🙏 家就这样没了么，感觉在做梦🙏河堤上还有许多抗洪抢险的父老乡亲未撤离‼️ 希望朋友们帮忙转发，救救我们的英雄[合十] 新乡·金龙花园 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662484822133101,Sat Jul 24 14:01:09 +0800 2021,河南省鹤壁市城关镇,114.55854,35.674898,河南暴雨互助请大家紧急扩散[庆祝][庆祝]：       鹤壁目前受灾最严重的是浚县的新镇和小河镇，紧急需要救援物资: 1.救生衣       2.皮划艇    3.头灯       4.编织袋          5.雨衣           新镇水大已经断路，救援物资已经无法到达，接收地点在小河镇，小河镇今天（24日）还可以到达，但必须走淇县、卫贤镇方向。          救援物资接收联系人：蒋宗照18939234111（小河镇党委副书记）#鹤壁决堤##卫河鹤壁段决堤##鹤壁浚县急需物资#,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662488207463678,Sat Jul 24 14:14:36 +0800 2021,河南省鹤壁市城关镇,114.56634,35.668779,#河南暴雨互助# 浚县境内一条卫河为新乡的下游，这条河承载郑州附近黄河分流和新乡当地以及辉县还有鹤壁淇河的泄洪分流，相当于几条河水量汇聚到了浚县卫河段，这条河遇旱季在上游纷纷截流，平时没有什么水量甚至枯竭，汛季则向下游倾泻，这几天浚县境内多处决堤，为了减轻上游压力，浚县决定开启100多平方公里肥沃的白寺坡低洼耕地作为蓄滞洪区，这个区域内有几十个村庄和工厂、养殖场将被瞬间淹没……浚县人民都拿出来舍小家顾大家的心 大伾山针鉴的微博视频,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662475948032444,Sat Jul 24 13:25:52 +0800 2021,河南省新乡市唐庄镇,113.996652,35.425325,河南暴雨互助出发去新乡卫辉✌👍 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662479404139278,Sat Jul 24 13:39:36 +0800 2021,河南省新乡市平原镇,113.894289,35.268039,#新乡暴雨#河南暴雨互助#新乡##新乡暴雨求助# 不要让英雄心寒，麻烦有条件的餐馆宾馆或者餐饮机构等，可以为大老远跑来的救援队伍，提供饮用水食物和住宿。感谢感谢，风雨同舟，河南加油！新乡加油！ 新乡 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662481978920944,Sat Jul 24 13:49:51 +0800 2021,河南省郑州市丰产路街道,113.694959,34.792733,7月20日，郑州突降暴雨。汛情发生后，中建八局二公司迅速成立了防汛应急指挥小组，在此次受灾严重的郑州大学第一附属医院河医院区，中建八局二公司组织党员先锋、管理人员、项目工友到现场紧急救援，超300人投入抢险救援工作。目前已投入发电机组6台，电缆2万米，抽水泵80台，水带5千米。抗洪救灾，“豫”你同在！河南加油！郑州加油！@国资小新 @中国建筑 @中建八局#河南暴雨互助# 看郑州客户端的微博视频,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662495274863816,Sat Jul 24 14:42:41 +0800 2021,河南省新乡市顿坊店乡,114.093732,35.471889,河南暴雨互助#新乡暴雨##新乡暴雨求助# 🆘刚刚俺打电话核实了卫辉顿坊店乡比干庙小学！ 一二百避难群众！ 急需食物和衣物资源！有的村民从早上到现在都没吃上饭 联系人王富中18236113746 郭新利13703430554 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662087034604305,Fri Jul 23 11:40:29 +0800 2021,河南省鹤壁市西岗镇,114.25862,35.521731,河南暴雨互助河南暴雨互助#河南暴雨互助# 求扩散现在淇县西岗乡坡南大李庄村，石奶庙，李庄晋庄，村里洪水已经到脖子那了，屋里的水已漫过二楼5个台阶，还有很多老人孩子没有撤离。断电断网手机无法与外界取得联系，请救援队前去救援   求转发谢谢  新乡·原阳县 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662491109921589,Sat Jul 24 14:26:08 +0800 2021,河南省郑州市大河路街道,113.620901,34.900983,河南暴雨互助#郑州暴雨# 求助！求助！郑州市惠济区碧桂园天澜项目地下车库和二期基坑总积水量近百万吨。目前道路开始塌陷，小区多处出现坍塌已拉上警戒线，前几天已有1人身亡。排水设备已陆续到位，但市政下水不足。现需将水排至索须河，距离1.5公里。急需远程供水系统！！！急需远程供水系统！！！急需远程供水系统！！！联系人:王朋举13071020521,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662478459896765,Sat Jul 24 13:35:51 +0800 2021,河南省郑州市京城路街道,113.732864,34.405375,#河南暴雨互助# 请求支援‼️21君收到一条求助信息：辉县市北云门镇第二中学安置点，现安置西木庄受灾人员2000多人，目前物资紧缺，紧缺被褥‼️很多老人孩子都没有被褥，只能睡一张光板，如果还有多余的被褥，请求支援‼️（联系方式：刘先生，13373746692，西木庄村人，现在困在新乡市区，家里老人在村里，自己也回不去。）帮扶通道：郑州市多个公共场所提供紧急避雨(实时更新)  @河南省应急管理厅  @河南交通广播 @河南日报 @河南新闻广播 @河南卫视 @大象新闻 @郑州晚报 @平安郑州 @河南暴雨互助,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662495676991936,Sat Jul 24 14:44:17 +0800 2021,河南省郑州市京城路街道,113.636916,34.754097,#河南暴雨互助##新乡##新乡暴雨# 我是河南共青团网上求助信息收集的志愿者，如果您需要帮助，或可以提供物资，请将【地址， 姓名，电话，人数，求助需要】发给我，得到求助请报个平安。天灾无情人有情，我们“豫”你在一起。🙏🙏 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662498161068902,Sat Jul 24 14:54:09 +0800 2021,河南省安阳市南关街道,114.370042,36.095318,#河南暴雨##河南暴雨救援#河南暴雨互助已核实：十万火急，刚刚接到一线严重缺船！皮划艇，冲锋舟，摩托艇，我们现在在，新乡卫辉一线，现在人多船少，需要救的人太多了，情况属实，有的联系他15738883888 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662484541638510,Sat Jul 24 14:00:01 +0800 2021,河南省洛阳市东关街道,112.204867,34.781768,河南暴雨互助下园已大规模转移人员，请朋友圈微博看到后，注意哪些人员还没转移，目前村委及救援人员集中在107国道上，可前往或者电话联系 青牛旭张的微博视频 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662486979055192,Sat Jul 24 14:09:43 +0800 2021,河南省新乡市占城镇,113.720522,35.367772,帮转#河南暴雨互助#河南暴雨互助❗ ❗ 🆘请求支援🆘 新乡辉县东樊村目前还有1000多村民被困，被困四天了！！物资进不去，现在有救援队到了，没船物资进不去！停水停电！！急需冲锋舟，皮划艇，水上用品！核实时间7月24号1.23，14.04已核实联系电话 15194959649 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662485640811725,Sat Jul 24 14:04:24 +0800 2021,河南省新乡市大块镇,113.810432,35.370847,#河南暴雨互助#河南暴雨互助紧急求救：「地址」：新乡凤泉区大块镇石庄村81号（位置非常准确）「求助人电话」：18336063877（信号微弱，每天只有傍晚和清晨有一点信号）「情况」：全家老小都在房顶上生存，奄奄一息，生活用品、食物、家禽家畜、衣物都在一楼冲毁，截止7月24日，已经在没水没电的情况下被困四天，目前体力已经不行，最后一次联系上是7月23晚！有一个刚出生4天的婴儿，还有两位70岁老人，以上信息是我家亲戚！已核实  7.24  13：45（这个与家人已失联，当地政府电话也打不通了，那附近有可以联系到的救援队或者政府人员，麻烦帮忙联系一下，万分感谢！[合十][合十][合十]）,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662501461459741,Sat Jul 24 15:07:15 +0800 2021,河南省新乡市城关镇,113.972945,35.084141,河南暴雨互助#河南暴雨互助##河南暴雨救援#  灾难面前，你我同行。臧营桥食品为感谢支援新乡的各支救援队伍特准备了：烧鸡1500份猪头肉1000份最氧水2400瓶馒头260个联系人：张利萍17698231122联系人：王晓旭15565279372哪里需要我们赶快过去，帮忙转发一下 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662472445002581,Sat Jul 24 13:11:57 +0800 2021,河南省郑州市小关镇,113.18683,34.715813,#巩义暴雨#河南暴雨互助#河南暴雨救援# 请扩散📣📣📣此处位于巩义市小关镇口头村杜家岭是村中数百户人与外界必经之路❗❗❗暴雨过后，村里的道路陆续出现塌方断水断电断信号已数天有余急需饮用水等物资救援，呼吁更多的救援队救援大家帮忙转发一下帮助被忽略的这个小村庄！ ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662478351633838,Sat Jul 24 13:35:26 +0800 2021,河南省新乡市西街街道,113.88394,35.307083,#河南暴雨互助#新乡市城里十字，大胖对面，和平路小学西校区院内需要志愿者卸救援物资，请大家赶快来帮忙了！ ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662471983891431,Sat Jul 24 13:10:07 +0800 2021,河南省安阳市银杏大街街道,114.387729,36.057126,河南暴雨互助河南暴雨互助 请求扩散！！！请求支援！！！紧急求助河南安阳安彩嘉园二期是重度受灾区.物业不作为，小区目前停水，停电，停梯三天三夜，维持生活特别困难。地下车库水深达6m以上已持续70多个小时，地基存在重大安全隐患。正在全力想办法抽水抢修地下室设备，急需大型抽水设备，和发电机，敬请各位家人朋友帮忙转发，望政府重视，谢谢🙏🙏🙏 xdgwtmj的微博视频,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662502253922385,Sat Jul 24 15:10:25 +0800 2021,河南省焦作市城关镇,113.446181,35.245625,"#河南暴雨互助# 【焦作慈善总会抗洪救灾募捐倡议书！】洪水无情，人间有爱。为支持焦作抗洪救灾工作，帮助受灾群众度过难关。焦作慈善总会经焦作市民政局备案，现发起抗洪救灾专项募捐行动（公开募捐备号:51410800676713203UA21001），开放接收捐赠通道,呼吁全社会踊跃奉献爱心，积极捐款捐物，众志成城，共同抗灾，帮助受灾群众早日度过难关。我们承诺：此次募捐款物将全部用于焦作救灾、灾后重建及相关救灾工作，按照相关法律法规做好信息披露工作，接受各方审计和监督。焦作慈善总会接收社会捐赠方式如下： 焦作慈善总会抗洪救灾募捐倡议书！请广大市民转发！",,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662493353351928,Sat Jul 24 14:35:03 +0800 2021,河南省新乡市汲水镇,114.068845,35.438444,河南暴雨互助内容：急需冲锋舟新乡卫辉市猛犸卫士应急救援队紧急需要5艘冲锋舟，我们有55名左右志愿者前往抗洪。已经到达3米深的水域。联系人：后勤部贾楠楠15239822357 ， 19939378135地点：新乡卫辉市芦花新村发布时间：7月24日14：20 已核实 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662502648713000,Sat Jul 24 15:11:59 +0800 2021,河南省新乡市汲水镇,114.065726,35.416647,【急需志愿者支援卸车  15：06已核实 郜】地点：卫辉市柳庄乡政府大院电话：17837380595需求人数：20到30人有没有在柳庄乡政府周边住的，在安全出行的情况下，能否来帮忙卸车，这边人已经累到不行了。#新乡暴雨##河南暴雨互助# @大河财立方 @畅通新乡 @畅通卫辉 @超话社区 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662476505612459,Sat Jul 24 13:28:05 +0800 2021,河南省郑州市二里岗街道,113.713519,34.744155,郑州河南暴雨互助河南 有没有朋友昨天或者今天从郑州西站（荥阳 豫龙镇）回郑州市区航海路紫荆山路的 现在郑州西站附近什么情况？回郑州市区的 搜导航是要走陇海快速路 不知道陇海路快速路从西向东这段路 路况怎么样啊!!!!!急!!!!! ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662479236105020,Sat Jul 24 13:38:56 +0800 2021,河南省安阳市永明路街道,114.3995,36.105941,河南暴雨互助河南安阳市龙安区阳光国际城急需大量抽水泵小区地下车库地下室进水严重，三天了依旧泡在水里，再泡下去后果不堪设想，物业仅有的小泵解决不了问题，拜托政府安排大型抽水设备来支援，保护居民的人身安全。小区停水停电已经三天了@安阳市民之家 @河南安阳消防 @安阳突发 @安阳日报 @安阳时讯 #河南暴雨救援##安阳暴雨#,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662499238743998,Sat Jul 24 14:58:26 +0800 2021,河南省新乡市和平路街道,113.8945,35.316062,河南暴雨互助238#河南暴雨互助##鹤壁暴雨# 急扩！🆘 新乡缺水上救援设备，鹤壁缺物资！大家帮忙扩扩核实时间2：22新乡不缺物资了，但但，我们新乡现在只接受头灯，雨衣，皮划艇，冲锋舟，只接受水上救援的设备，救生圈儿，剩下的都不要食物水也不要现在缺物资的是鹤壁，新乡不缺物资了，新乡现在有很多物资在新乡了。鹤壁鹤壁缺物资！！而且因为前线救不出来人，现在这些物资已经影响了我们正常救援车辆了，所以不再往新乡捐助任何物资了雨靴,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662242726906304,Fri Jul 23 21:59:09 +0800 2021,河南省郑州市北山口镇,113.028431,34.754097,#河南暴雨互助# 巩义抗洪物资更新：物资已经装车，开始运输。 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662486282535553,Sat Jul 24 14:06:56 +0800 2021,河南省新乡市王村镇,113.947128,35.315715,河南暴雨互助🆘‼️‼️【转发】🆘🆘‼️‼️新乡市牧野区寺庄顶村附近救援十分困难.急需专业救援人员.目前已救出三分之二.但仍有几百人未救出.并且在寺庄顶附近有一小区也被困.被困人数有几百人.加在一起有1000+人被困好几天了.请求专业人员支援.救援队联系方式：18630311016 核实时间1：56分,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662469022974824,Sat Jul 24 12:58:21 +0800 2021,河南省郑州市国基路街道,113.692448,34.830281,河南暴雨互助 天鹰救援目前十几个人严重缺水，谁在太公路那一带给他们送一些水吧，谢谢🙏 🙏 🙏 情况属实，已核实 电话13585487272 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662465395429015,Sat Jul 24 12:43:57 +0800 2021,河南省新乡市国家化学与物理电源产业园,113.947557,35.357462,#河南暴雨互助#不要再核实了有车的直接打电话！！！不是有运输车辆的线上志愿人员不要再核实了！！！！联系电话：18336067525位置：牧野区-创业路 后河头村委会详细内容：「❗ ❗ 急需大货车运输一千斤西红柿，二十箱泡沫箱装箱，少量坏果。位置在新乡市牧野区后河头村委会西侧。目前村内积水主路一米多点，河堤胡同人也可以过来水位稍浅。不管什么，能进来拉走捐给一线就好。联系方式：18336067525（尽量短信联系 电话信号不佳）还能坚持2小时左右 否则水位上涨 就要撤离了！发布时间：2021-07-24 12:18 已核实  2021/07/24  12:36  需要大货车运输,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662472126235884,Sat Jul 24 13:10:41 +0800 2021,河南省新乡市东街街道,113.895416,35.307223,河南暴雨互助⚠️新乡市妇幼保健院⚠️急需沙袋⚠️急需高筒雨靴⚠️积水严重，医护人员长期浸泡在水中工作，很多人脚都泡坏了。请联系副院长赵瑞卿：15690780066⚠️请求支援⚠️请求支援⚠️请求支援⚠️山东救援队费县老兵救援队，今天中午在施救中，冲锋舟，被刮坏舟底，急需有火补经验的老师来给补上，望看见此信息的好心人来给帮忙补上为盼。谢谢！联系电话：18264959996救援地址：栗屯桥,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662482592076210,Sat Jul 24 13:52:17 +0800 2021,河南省新乡市东街街道,113.895416,35.307223,河南暴雨互助#河南暴雨互助##河南暴雨救援# 【帮转】【已核实】🆘🆘🆘新乡市妇幼保健院，积水严重，医护人员长期浸泡在水中工作，很多人脚都泡坏了，急需要高筒雨靴！雨具已经够了，现在需要防汛的沙袋！请联系副院长赵瑞卿：15690780066 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662497578062133,Sat Jul 24 14:51:50 +0800 2021,河南省新乡市东街街道,113.895416,35.307223,河南暴雨互助 ⚠️新乡市妇幼保健院⚠️急需沙袋⚠️急需高筒雨靴⚠️积水严重，医护人员长期浸泡在水中工作，很多人脚都泡坏了。请联系副院长赵瑞卿：15690780066⚠️请求支援⚠️请求支援⚠️请求支援⚠️（已核实） ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662488740924475,Sat Jul 24 14:16:43 +0800 2021,河南省新乡市南桥街道,113.877502,35.284779,河南暴雨互助 (已核实，物资过多，还没人去接收，7.24.14:05）地址:新乡学院具体内容:接受点接收了大量物资，有灾民安置和抗洪一线需要的请与新乡学院接收点联系，联系电话:15503737766，13803802499，18803736882.请携带身份证。（再发一次，物质太多了） ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662250046233753,Fri Jul 23 22:28:14 +0800 2021,河南省周口市七一路街道,114.647919,33.638497,#小学生用卖废品钱为救援人员买水#【周口俩小学生卖废品攒零花钱 为防洪执勤点送来一箱纯净水】#河南暴雨互助# 7月23日下午15时许，周口市区沙颖河中州路防汛执勤点，两名小学生一路小跑，抬着一箱纯净水放在执勤点，转身就走。执勤人员连声喊住这俩孩子，仔细询问是谁让送的水，俩人腼腆的回答说：“自己卖废品积攒下的零花钱，给防汛执勤点贡献自己的一份力量！”执勤点众人又连忙追问俩人的姓名，俩人一开始还不愿透漏，在众人的一再追问下，才小声的说出自己的学校。分别是周口市建设路小学同学陈鹏飞、作坊小学同学潘淮渊。在场的执勤人员纷纷为俩孩子点赞。 猛犸新闻的微博视频,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662502380536607,Sat Jul 24 15:10:54 +0800 2021,河南省新乡市健康路街道,113.877202,35.304221,#河南暴雨互助#   #新乡# ‼️☕️新乡好莱坞影城免费向受困群众以及救援队们提供临时休息点！由于电梯故障，前来人员请从胖东来与新都汇夹道直达电梯左侧步梯上五楼，感谢您的理解！详细地址：河南省新乡市卫滨区胜利路与健康路交叉口新都汇五楼（目前小胖前健康路十字路口有积水，大家可以绕道而行）好莱坞影城公众号消息属实‼️,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662453738669991,Sat Jul 24 11:57:38 +0800 2021,河南省济源市坡头镇,112.456267,34.962008,#河南暴雨# 【紧急！受困群众几千人！新乡曲韩社区求救】（11:48分电话核实）曲韩社区求救！汲城决堤，卫河水倒灌至曲韩社区，车库楼道均进水严重，目前一楼车库已经淹没，水势涨的很快，无专业救援，受困群众几千人，社区有老人，有小孩儿急需救援。求大家帮忙转发！联系尚家伟13837341861或田良军13513730441或赵如涛13503443838或闫纪良1990373968515664084970 这个已经被困三天了 #河南加油# #河南暴雨救援#,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662469798922911,Sat Jul 24 13:01:27 +0800 2021,河南省焦作市周庄镇,113.379253,35.213107,河南暴雨互助不要点赞，只求转发，这是焦作市修武县周庄乡孔村 到今天为止，现在全村人都还无家可归，投亲靠友，村里的洪水也没有退去，为了保住修武县，舍小家为大家，至今无人问津！都在关注郑州和新乡的灾情，支援一下这个焦作受灾最严重的村庄🙏🙏🙏 贝蒂姑娘从不忧伤的微博视频 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662477176701973,Sat Jul 24 13:30:45 +0800 2021,河南省新乡市亢村镇,113.736022,35.124102,河南暴雨互助 【辉县市赞城镇王官营村】村民被困！急需物资！有一岁多的孩子没吃没喝！【13569839442】【15237339141】 新乡·王官营村 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662481807737069,Sat Jul 24 13:49:09 +0800 2021,河南省新乡市位庄乡,113.640608,35.265257,#数架直升机向河南新乡空投物资##河南暴雨互助##新乡暴雨# ⚠️新乡市妇幼保健院积水严重，急需沙袋、高筒雨靴⚠️请联系副院长赵瑞卿：15690780066⚠️请求支援⚠️ ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662501805393625,Sat Jul 24 15:08:38 +0800 2021,河南省新乡市位庄乡,113.640608,35.265257,#河南暴雨互助##新乡#新乡市妇幼保健院，积水严重，医护人员长期浸泡在水中工作，很多人脚都泡坏了，需要高筒雨靴！⚠️新乡市妇幼保健院⚠️急需沙袋⚠️急需高筒雨靴⚠️积水严重，医护人员长期浸泡在水中工作，很多人脚都泡坏了。请联系副院长赵瑞卿：15690780066⚠️请求支援⚠️请求支援⚠️请求支援⚠️ 新乡·华中・首座 新乡早知道的微博视频,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662503022003047,Sat Jul 24 15:13:28 +0800 2021,河南省商丘市芒山镇,116.51534,34.184672,河南暴雨互助 您好！这里是线上志愿者，求助信息收集与核实处，大家可以将有需要救助的原博发在此处，私信也可⚡⚡最好附上被困人员信息+具体救助请求+联络人电话+详细地址，谢谢大家！ 也可以短信发给我：15137372835 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662498839760943,Sat Jul 24 14:56:51 +0800 2021,河南省周口市宜路镇,115.261319,33.486228,#河南人民不会忘记#河南加油，河南人民不要怕，全国都来支援了！ 看评论的微博视频 ,,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662497048791233,Sat Jul 24 14:49:44 +0800 2021,河南省信阳市新集镇,114.885729,31.636353,河南暴雨互助新乡牧野区和平路办事处急需大量救生船！急需！ 坐标:新乡化学与物理电源产业园区！ 情况属实，卫河附近，为何正在决堤倒灌，有人被困 联系电话 18537311551 13623734886 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662481135862228,Sat Jul 24 13:46:29 +0800 2021,河南省周口市五里口乡,114.764403,33.925937,#安徽泄洪#河南暴雨互助 那里有靠谱的捐款渠道啊？不想捐给红十字会 有没有什么靠谱的民间组织 可以直接落实到受灾群众的看着很焦心 想尽一点绵薄之力。 ,,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662496688081163,Sat Jul 24 14:48:18 +0800 2021,河南省鹤壁市小河镇,114.497599,35.775539,#侯志慧夺下第二金#求扩🙏鹤壁暴雨救援 河南暴雨互助1⃣️ 已核实上报【21-07-24-14:40】鹤壁浚县郝村现在需要生活物资，饮用水对接电话18539238988李书记2⃣️ 已核实上报【21-07-24-14:40】安阳需要紧急物资！什么都缺！特别是生活物资，抽水设备和发电机！有消息的微博留言即可！会报给汇总物资的志愿者的，十分感谢🙏🙏🙏,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662456393142624,Sat Jul 24 12:08:11 +0800 2021,河南省新乡市朗公庙镇,113.937271,35.185732,#河南暴雨互助##新乡##新乡出现漫堤险情#  🆘🆘🆘北环决堤帮忙转发，水位迅速上涨，吕村己淹，马上进定国村，紧临定国湖直冲市区，请求支援🙏🙏🙏🙏🙏大家帮忙扩散下 新乡 新乡早知道的微博视频 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662493550739837,Sat Jul 24 14:35:49 +0800 2021,河南省郑州市大学路街道,113.649808,34.746543,#河南暴雨互助# 担心下周一（7月26日）我大郑州的早高峰，希望各主干道、高架桥经得起考验。保佑🙏🙏🙏！ ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662476299307065,Sat Jul 24 13:27:17 +0800 2021,河南省周口市洺北街道,115.208952,33.65021,#河南暴雨互助# 求扩由于物资侧重点由吃喝调整为抗洪救灾物资，预算严重超支，因物资需求量及价格非常高，暂不接个人少量捐赠及粉丝团捐赠，有捐赠意向的请尽快劳烦私信官博，捐赠地区为周口市及新乡辉县。 ,,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662487859597359,Sat Jul 24 14:13:13 +0800 2021,河南省新乡市东干道街道,113.899523,35.326924,#河南暴雨互助##新乡暴雨求助# 新乡市吕村一残疾人培训学校被淹，目前被困40多人，其中绝大多数是【残疾人】🆘🆘🆘急需：沙袋，水和食物情况：现在机构还有电，但很可能会断电，普通车到达不了❗❗❗因此请救援力量协助！位置：新中大道与建设东路交叉口向东800米 联系人：曲爽13938718360 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662491705509457,Sat Jul 24 14:28:30 +0800 2021,河南省郑州市高山镇,113.223721,34.79177,#河南暴雨互助# ‼️现在中国河南郑州传统村落荥阳市高山镇石洞沟村急需挖掘机，铲车，渣土车。[合十][合十][合十]石洞沟村委书记付学军：13503827291高山镇副镇长牛丽娜：15837124490高山镇党政办主任张博：13938285988（手机信号不好打不通请短信联系）捐赠路线：高山镇政府 @河南日报 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662490649071905,Sat Jul 24 14:24:18 +0800 2021,河南省濮阳市人民路街道,115.039118,35.773964,#河南暴雨互助# 不能去河南做义工，只能默默转发一些当地的需求！希望有能力的企业可以帮忙！现在当地继续大量的消毒液、方便食品、抽水泵、被褥…. ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662488866753092,Sat Jul 24 14:17:12 +0800 2021,河南省郑州市汜水镇,113.232568,34.850708,河南暴雨互助 这些人哄抢赈灾救援物资，把东西全拉自己家。有人问她们，她们说自己买的。这个时候大家都让把救援物业送到更需要的地方，这些垃圾们有人性吗？！！ 所有的星辰也在同行的微博视频 ,,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662488522819083,Sat Jul 24 14:15:51 +0800 2021,河南省平顶山市梁洼镇,113.231131,33.863074,河南暴雨互助支付宝搜索“河南意外险”，多家保险公司为河南省居民、援助河南志愿者提供免费保障：30天内因灾情受到的意外伤害，不限医院等级、不限药品类目、取消免陪额，保障金额100万元，请有需要的同志前往领取保障。 开封·开封西湖 ,,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662487184053748,Sat Jul 24 14:10:32 +0800 2021,河南省新乡市卫北街道,113.898515,35.3284,河南暴雨互助新乡市牧野区杨岗小学安置点急需救援物资！！各位社会爱心人士，由于大部分车辆和人员正在一线参加抢险，被救老百姓在安置点物资极度短缺！！有送救援物资的直接可以直接送到杨岗小学安置点。谢谢同胞们物资对接人：畅同芳13938706712郭玉芬 17837330233 ,,,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662484536921649,Sat Jul 24 14:00:01 +0800 2021,河南省信阳市民权街道,114.370042,36.095318,河南暴雨互助#河南暴雨救援# 河南的洪灾让我一直思考一定要做一个对社会有贡献有价值的人，可是我苦恼既不能去救援又不没有能力捐物资。朋友告诉我：你把现在这些正能量，正确的价值观传达给学生让他们都成为对社会有价值的人，你就是在做贡献啊！他说的真对，一定要好好做一个老师啊，学为人师，行为世范！ ,,,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662483924554540,Sat Jul 24 13:57:35 +0800 2021,河南省开封市城西街道,114.318635,34.793088,郑州暴雨后的第五天了，位于福彩路广电南路交叉口的山顶御鑫城还是没水没电，小区物业通知居民自救，作为郑州市民，大灾当前完全可以理解。不给政府添麻烦，主动去朋友亲戚家借宿。可是现在已经第五天了，郑州市区恢复的差不多了，小区物业还是居民自救？小区老人孩子居多，年轻人爬30层没啥，老人孩子也要爬？作为物业服务公司，电力抢修进展如何从来没有跟业主说一声，甚至连个业主群都没有，各家各户走下30层去登记吗？如果物业公司处理不了，是不是可以群策群力求救？河南暴雨互助#郑州电力恢复# @国家电网 @国网河南电力 @河南交通广播 @河南新闻广播 @都市频道 @小莉帮忙 郑州,,,否,,,,有效,,,,,,,
